Source,Target,Type,Id,Tweet_type,Tweet_Sentiment_Group,Media_included,Source_device,Retweet_count,Like_count,Time,Weight
11993,8564,Directed,10516,retweeted,Neutral,No,Android,25,0,2021-09-29 11:36:36+00:00,1
7044,11143,Directed,10517,retweeted,Positive,Yes,Web-App,12,0,2021-09-29 11:36:31+00:00,1
5345,7601,Directed,10518,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:36:24+00:00,1
2468,11779,Directed,10519,replied_to,Neutral,No,Android,0,2,2021-09-29 11:34:26+00:00,1
11152,7601,Directed,10520,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:33:28+00:00,1
2369,4528,Directed,10521,retweeted,Negative,Yes,Android,14,0,2021-09-29 11:33:11+00:00,1
2369,7601,Directed,10522,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:33:00+00:00,1
2369,7601,Directed,10523,retweeted,Neutral,Yes,Android,23,0,2021-09-29 11:32:48+00:00,1
10844,7601,Directed,10524,retweeted,Neutral,Yes,Android,23,0,2021-09-29 11:32:30+00:00,1
10844,7601,Directed,10525,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:32:28+00:00,1
8553,4415,Directed,10526,retweeted,Neutral,Yes,Android,17,0,2021-09-29 11:31:51+00:00,1
12268,7601,Directed,10527,retweeted,Neutral,Yes,Web-App,16,0,2021-09-29 11:31:20+00:00,1
428,4528,Directed,10528,retweeted,Negative,Yes,Android,14,0,2021-09-29 11:30:37+00:00,1
2635,7601,Directed,10529,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:30:17+00:00,1
10844,400,Directed,10530,retweeted,Neutral,Yes,Android,8,0,2021-09-29 11:29:59+00:00,1
2635,7601,Directed,10531,retweeted,Neutral,Yes,Android,23,0,2021-09-29 11:29:17+00:00,1
2635,4528,Directed,10532,retweeted,Negative,Yes,Android,14,0,2021-09-29 11:28:49+00:00,1
6904,400,Directed,10533,retweeted,Neutral,Yes,Android,8,0,2021-09-29 11:28:33+00:00,1
6904,7601,Directed,10534,retweeted,Neutral,Yes,Android,16,0,2021-09-29 11:28:22+00:00,1
6904,7601,Directed,10535,retweeted,Neutral,Yes,Android,23,0,2021-09-29 11:28:12+00:00,1
6904,4528,Directed,10536,retweeted,Negative,Yes,Android,14,0,2021-09-29 11:28:04+00:00,1
6904,11143,Directed,10537,retweeted,Positive,Yes,Android,12,0,2021-09-29 11:27:43+00:00,1
6904,8564,Directed,10538,retweeted,Neutral,No,Android,25,0,2021-09-29 11:26:04+00:00,1
4873,8564,Directed,10539,retweeted,Neutral,No,Android,25,0,2021-09-29 11:22:09+00:00,1
8564,0,Directed,10540,Tweet,Neutral,No,Web-App,25,87,2021-09-29 11:18:56+00:00,1
4666,915,Directed,10541,retweeted,Positive,Yes,Android,59,0,2021-09-29 07:25:32+00:00,1
9936,11103,Directed,10542,retweeted,Negative,Yes,Android,159,0,2021-09-29 03:27:21+00:00,1
6855,11975,Directed,10543,quoted,Positive,No,Android,0,2,2021-09-29 01:06:31+00:00,1
4111,11975,Directed,10544,retweeted,Neutral,No,Android,9,0,2021-09-28 23:28:40+00:00,1
8365,5600,Directed,10545,retweeted,Positive,No,Web-App,7,0,2021-09-28 23:14:32+00:00,1
8894,11975,Directed,10546,quoted,Neutral,No,Web-App,0,3,2021-09-28 21:40:48+00:00,1
8901,3948,Directed,10547,retweeted,Positive,Yes,iphone,1,0,2021-09-28 19:48:46+00:00,1
3948,263,Directed,10548,quoted,Positive,Yes,Android,1,8,2021-09-28 18:20:01+00:00,1
2670,11975,Directed,10549,retweeted,Neutral,No,Web-App,9,0,2021-09-28 17:33:41+00:00,1
2109,5568,Directed,10550,quoted,Negative,No,Android,0,1,2021-09-28 16:26:46+00:00,1
6904,11975,Directed,10551,retweeted,Neutral,No,Android,9,0,2021-09-28 15:57:55+00:00,1
9383,11975,Directed,10552,retweeted,Neutral,No,Android,9,0,2021-09-28 15:48:50+00:00,1
1654,11975,Directed,10553,retweeted,Neutral,No,Web-App,9,0,2021-09-28 15:39:46+00:00,1
12210,11975,Directed,10554,retweeted,Neutral,No,Web-App,9,0,2021-09-28 15:36:01+00:00,1
5888,0,Directed,10555,Tweet,Neutral,No,Android,0,1,2021-09-28 15:34:51+00:00,1
10021,11975,Directed,10556,retweeted,Neutral,No,Android,9,0,2021-09-28 15:34:39+00:00,1
8564,11975,Directed,10557,retweeted,Neutral,No,Web-App,9,0,2021-09-28 15:32:57+00:00,1
7244,11975,Directed,10558,retweeted,Neutral,No,Android,9,0,2021-09-28 15:30:29+00:00,1
11975,11975,Directed,10559,replied_to,Negative,No,Web-App,0,7,2021-09-28 15:23:48+00:00,1
11975,5932,Directed,10560,quoted,Neutral,No,Web-App,9,19,2021-09-28 15:23:44+00:00,1
1684,4745,Directed,10561,quoted,Neutral,Yes,Android,1,3,2021-09-28 12:29:07+00:00,1
4873,5916,Directed,10562,retweeted,Neutral,Yes,Android,1,0,2021-09-28 12:14:44+00:00,1
1888,5600,Directed,10563,retweeted,Positive,No,iphone,7,0,2021-09-28 11:10:13+00:00,1
2213,5600,Directed,10564,retweeted,Positive,No,Android,7,0,2021-09-28 10:53:06+00:00,1
1382,5600,Directed,10565,retweeted,Positive,No,Android,7,0,2021-09-28 10:48:53+00:00,1
8840,5600,Directed,10566,retweeted,Positive,No,Web-App,7,0,2021-09-28 09:52:05+00:00,1
5423,5600,Directed,10567,quoted,Neutral,No,Android,0,1,2021-09-28 09:39:07+00:00,1
9200,5600,Directed,10568,retweeted,Positive,No,Android,7,0,2021-09-28 09:34:31+00:00,1
5600,0,Directed,10569,Tweet,Positive,No,Other,7,39,2021-09-28 09:33:00+00:00,1
5973,400,Directed,10570,retweeted,Neutral,Yes,iphone,8,0,2021-09-28 08:06:20+00:00,1
4009,8564,Directed,10571,quoted,Negative,No,Android,0,3,2021-09-28 04:20:13+00:00,1
4872,915,Directed,10572,retweeted,Positive,Yes,Web-App,59,0,2021-09-28 03:18:45+00:00,1
5916,7002,Directed,10573,quoted,Neutral,Yes,Web-App,1,4,2021-09-28 01:02:06+00:00,1
4009,4009,Directed,10574,quoted,Neutral,Yes,Android,0,6,2021-09-27 23:55:07+00:00,1
4009,0,Directed,10575,Tweet,Neutral,Yes,Android,0,5,2021-09-27 23:53:02+00:00,1
6397,8564,Directed,10576,retweeted,Positive,No,Android,13,0,2021-09-27 23:19:39+00:00,1
5423,11143,Directed,10577,retweeted,Positive,Yes,Android,12,0,2021-09-27 21:34:27+00:00,1
8564,11143,Directed,10578,retweeted,Positive,Yes,Web-App,12,0,2021-09-27 21:34:15+00:00,1
10791,11143,Directed,10579,retweeted,Positive,Yes,Android,12,0,2021-09-27 21:27:50+00:00,1
6397,11143,Directed,10580,retweeted,Positive,Yes,Android,12,0,2021-09-27 21:25:01+00:00,1
8525,11143,Directed,10581,retweeted,Positive,Yes,Web-App,12,0,2021-09-27 20:48:47+00:00,1
9756,11143,Directed,10582,retweeted,Positive,Yes,Android,12,0,2021-09-27 20:38:50+00:00,1
3913,8564,Directed,10583,retweeted,Positive,No,Android,13,0,2021-09-27 19:44:39+00:00,1
1654,8564,Directed,10584,retweeted,Positive,No,Web-App,13,0,2021-09-27 19:42:26+00:00,1
2551,10184,Directed,10585,replied_to,Neutral,No,Android,0,1,2021-09-27 19:39:13+00:00,1
977,8564,Directed,10586,retweeted,Positive,No,Web-App,13,0,2021-09-27 19:14:44+00:00,1
8564,0,Directed,10587,Tweet,Positive,No,Web-App,13,53,2021-09-27 19:09:22+00:00,1
1285,0,Directed,10588,Tweet,Neutral,No,Web-App,2,47,2021-09-27 18:55:13+00:00,1
3286,11143,Directed,10589,retweeted,Positive,Yes,iphone,12,0,2021-09-27 18:22:40+00:00,1
11143,0,Directed,10590,Tweet,Positive,Yes,Web-App,12,29,2021-09-27 16:44:46+00:00,1
10471,5600,Directed,10591,retweeted,Neutral,No,Web-App,15,0,2021-09-27 11:59:00+00:00,1
7042,8564,Directed,10592,retweeted,Neutral,No,Web-App,17,0,2021-09-27 11:16:27+00:00,1
7119,5600,Directed,10593,retweeted,Neutral,No,Android,15,0,2021-09-27 05:21:25+00:00,1
375,5600,Directed,10594,retweeted,Neutral,No,Android,15,0,2021-09-27 05:12:29+00:00,1
493,5600,Directed,10595,retweeted,Neutral,No,Android,15,0,2021-09-27 01:41:34+00:00,1
8066,5600,Directed,10596,retweeted,Neutral,No,Android,15,0,2021-09-27 00:23:23+00:00,1
3894,4415,Directed,10597,retweeted,Neutral,Yes,Android,17,0,2021-09-27 00:10:41+00:00,1
11993,4873,Directed,10598,retweeted,Neutral,No,Android,1,0,2021-09-26 21:44:22+00:00,1
4873,0,Directed,10599,Tweet,Neutral,No,Web-App,1,5,2021-09-26 21:40:03+00:00,1
4873,400,Directed,10600,retweeted,Neutral,Yes,Android,8,0,2021-09-26 20:08:27+00:00,1
4873,0,Directed,10601,Tweet,Negative,No,Android,0,1,2021-09-26 20:05:58+00:00,1
1672,1672,Directed,10602,retweeted,Negative,No,Android,1,0,2021-09-26 19:49:26+00:00,1
12117,4415,Directed,10603,retweeted,Neutral,Yes,Web-App,17,0,2021-09-26 19:47:22+00:00,1
11993,4415,Directed,10604,retweeted,Neutral,Yes,Web-App,17,0,2021-09-26 19:46:32+00:00,1
4873,4415,Directed,10605,retweeted,Neutral,Yes,Android,17,0,2021-09-26 19:41:38+00:00,1
4873,7601,Directed,10606,retweeted,Neutral,Yes,Android,16,0,2021-09-26 19:41:03+00:00,1
4873,4528,Directed,10607,retweeted,Negative,Yes,Android,14,0,2021-09-26 19:40:29+00:00,1
10799,5600,Directed,10608,quoted,Neutral,No,Web-App,0,2,2021-09-26 19:18:19+00:00,1
6855,7601,Directed,10609,quoted,Neutral,Yes,Android,0,1,2021-09-26 19:16:56+00:00,1
6376,5351,Directed,10610,retweeted,Neutral,Yes,Android,42,0,2021-09-26 19:14:20+00:00,1
6376,6635,Directed,10611,retweeted,Neutral,Yes,Android,168,0,2021-09-26 19:12:49+00:00,1
6376,2011,Directed,10612,retweeted,Neutral,Yes,Android,130,0,2021-09-26 19:12:13+00:00,1
6376,7601,Directed,10613,retweeted,Neutral,Yes,Android,15,0,2021-09-26 19:12:05+00:00,1
6376,7601,Directed,10614,retweeted,Neutral,Yes,Android,18,0,2021-09-26 19:10:42+00:00,1
6376,7601,Directed,10615,retweeted,Neutral,Yes,Android,23,0,2021-09-26 19:10:28+00:00,1
2737,5600,Directed,10616,retweeted,Neutral,No,Android,15,0,2021-09-26 19:08:00+00:00,1
8826,7601,Directed,10617,retweeted,Neutral,Yes,Android,23,0,2021-09-26 18:55:56+00:00,1
9343,5600,Directed,10618,retweeted,Neutral,No,Android,15,0,2021-09-26 17:14:52+00:00,1
4528,0,Directed,10619,Tweet,Negative,Yes,Android,14,37,2021-09-26 17:13:23+00:00,1
2389,7601,Directed,10620,retweeted,Neutral,Yes,Android,23,0,2021-09-26 16:33:04+00:00,1
1138,7601,Directed,10621,retweeted,Neutral,Yes,Android,23,0,2021-09-26 16:20:08+00:00,1
5923,7601,Directed,10622,retweeted,Neutral,Yes,Android,23,0,2021-09-26 16:18:47+00:00,1
5858,5600,Directed,10623,retweeted,Neutral,No,Android,15,0,2021-09-26 15:41:33+00:00,1
5177,5600,Directed,10624,retweeted,Neutral,No,Web-App,15,0,2021-09-26 15:40:42+00:00,1
4364,7601,Directed,10625,retweeted,Neutral,Yes,Android,23,0,2021-09-26 15:13:32+00:00,1
11610,7601,Directed,10626,retweeted,Neutral,Yes,Android,23,0,2021-09-26 15:03:12+00:00,1
3328,7601,Directed,10627,retweeted,Neutral,Yes,Android,23,0,2021-09-26 15:02:15+00:00,1
6805,5600,Directed,10628,retweeted,Neutral,No,iphone,15,0,2021-09-26 14:40:34+00:00,1
1457,5600,Directed,10629,retweeted,Neutral,No,Web-App,15,0,2021-09-26 14:38:31+00:00,1
5263,5600,Directed,10630,retweeted,Neutral,No,Android,15,0,2021-09-26 14:38:09+00:00,1
3871,5600,Directed,10631,retweeted,Neutral,No,Android,15,0,2021-09-26 14:35:58+00:00,1
5600,0,Directed,10632,Tweet,Neutral,No,Other,15,36,2021-09-26 14:31:00+00:00,1
425,7601,Directed,10633,retweeted,Neutral,Yes,Android,23,0,2021-09-26 14:30:23+00:00,1
81,7601,Directed,10634,retweeted,Neutral,Yes,Android,23,0,2021-09-26 14:23:08+00:00,1
7601,0,Directed,10635,Tweet,Neutral,Yes,Android,23,86,2021-09-26 14:08:30+00:00,1
8113,915,Directed,10636,retweeted,Positive,Yes,Web-App,59,0,2021-09-26 14:02:16+00:00,1
11927,6904,Directed,10637,retweeted,Neutral,Yes,Android,199,0,2021-09-26 11:49:29+00:00,1
9383,400,Directed,10638,retweeted,Neutral,Yes,Android,8,0,2021-09-26 07:35:11+00:00,1
224,6904,Directed,10639,retweeted,Neutral,Yes,Android,199,0,2021-09-26 03:38:32+00:00,1
7437,8647,Directed,10640,retweeted,Negative,No,Web-App,1,0,2021-09-26 02:31:40+00:00,1
3956,4415,Directed,10641,retweeted,Neutral,Yes,Web-App,17,0,2021-09-26 02:31:34+00:00,1
7437,5429,Directed,10642,retweeted,Neutral,Yes,Android,19,0,2021-09-26 01:11:43+00:00,1
4850,4850,Directed,10643,replied_to,Neutral,Yes,iphone,2,13,2021-09-26 00:57:29+00:00,1
7437,8637,Directed,10644,retweeted,Negative,No,Web-App,4,0,2021-09-26 00:45:17+00:00,1
6376,7601,Directed,10645,retweeted,Neutral,Yes,Android,16,0,2021-09-26 00:43:13+00:00,1
3087,915,Directed,10646,retweeted,Positive,Yes,Web-App,59,0,2021-09-25 23:35:35+00:00,1
3087,7782,Directed,10647,retweeted,Negative,Yes,Web-App,92,0,2021-09-25 23:35:22+00:00,1
2908,6904,Directed,10648,retweeted,Neutral,Yes,Android,199,0,2021-09-25 23:19:32+00:00,1
81,7601,Directed,10649,retweeted,Neutral,Yes,Android,16,0,2021-09-25 22:47:35+00:00,1
266,7601,Directed,10650,retweeted,Neutral,Yes,Android,16,0,2021-09-25 22:41:33+00:00,1
7601,0,Directed,10651,Tweet,Neutral,Yes,Android,16,46,2021-09-25 20:11:25+00:00,1
11878,6904,Directed,10652,retweeted,Neutral,Yes,Android,199,0,2021-09-25 19:29:59+00:00,1
10124,1684,Directed,10653,retweeted,Negative,Yes,iphone,7,0,2021-09-25 17:33:12+00:00,1
12066,8637,Directed,10654,retweeted,Negative,No,Android,4,0,2021-09-25 17:21:42+00:00,1
5674,1684,Directed,10655,retweeted,Negative,Yes,Web-App,7,0,2021-09-25 16:07:33+00:00,1
4649,6694,Directed,10656,retweeted,Negative,Yes,iphone,47,0,2021-09-25 15:28:55+00:00,1
400,4415,Directed,10657,quoted,Neutral,Yes,Android,8,26,2021-09-25 15:20:03+00:00,1
6053,6904,Directed,10658,retweeted,Neutral,Yes,Android,199,0,2021-09-25 15:17:38+00:00,1
4544,6904,Directed,10659,retweeted,Neutral,Yes,Android,199,0,2021-09-25 15:17:19+00:00,1
5458,1684,Directed,10660,retweeted,Negative,Yes,Web-App,7,0,2021-09-25 14:59:26+00:00,1
10906,1684,Directed,10661,retweeted,Negative,Yes,Android,7,0,2021-09-25 14:57:38+00:00,1
8053,6904,Directed,10662,retweeted,Neutral,Yes,Android,199,0,2021-09-25 14:48:19+00:00,1
9603,4873,Directed,10663,retweeted,Neutral,Yes,Android,22,0,2021-09-25 14:40:37+00:00,1
1017,1017,Directed,10664,replied_to,Neutral,No,Android,1,4,2021-09-25 14:35:18+00:00,1
2958,1684,Directed,10665,retweeted,Negative,Yes,Web-App,7,0,2021-09-25 14:28:48+00:00,1
8637,1684,Directed,10666,retweeted,Negative,Yes,Web-App,7,0,2021-09-25 14:26:34+00:00,1
1349,5674,Directed,10667,retweeted,Neutral,No,Android,2,0,2021-09-25 14:18:05+00:00,1
2842,8637,Directed,10668,retweeted,Negative,No,Android,4,0,2021-09-25 14:13:06+00:00,1
1002,8637,Directed,10669,retweeted,Negative,No,Android,4,0,2021-09-25 14:10:37+00:00,1
8637,0,Directed,10670,Tweet,Negative,No,Web-App,4,14,2021-09-25 14:10:12+00:00,1
1684,0,Directed,10671,Tweet,Negative,Yes,Android,7,22,2021-09-25 13:49:28+00:00,1
7523,915,Directed,10672,retweeted,Positive,Yes,Web-App,59,0,2021-09-25 13:04:41+00:00,1
1684,0,Directed,10673,Tweet,Positive,Yes,Android,0,1,2021-09-25 13:01:39+00:00,1
2958,10325,Directed,10674,retweeted,Neutral,No,Android,1,0,2021-09-25 12:56:57+00:00,1
3678,8637,Directed,10675,replied_to,Neutral,No,Android,0,2,2021-09-25 12:51:19+00:00,1
12214,6904,Directed,10676,retweeted,Neutral,Yes,Android,199,0,2021-09-25 12:05:48+00:00,1
11664,6904,Directed,10677,retweeted,Neutral,Yes,Android,199,0,2021-09-25 11:50:48+00:00,1
7509,6904,Directed,10678,retweeted,Neutral,Yes,Android,199,0,2021-09-25 11:45:02+00:00,1
1025,6904,Directed,10679,retweeted,Neutral,Yes,Android,199,0,2021-09-25 10:31:55+00:00,1
11654,6904,Directed,10680,retweeted,Neutral,Yes,Android,199,0,2021-09-25 10:27:13+00:00,1
4728,6904,Directed,10681,retweeted,Neutral,Yes,Android,199,0,2021-09-25 09:22:07+00:00,1
466,4415,Directed,10682,retweeted,Neutral,Yes,Android,17,0,2021-09-25 09:00:47+00:00,1
9383,915,Directed,10683,retweeted,Positive,Yes,Android,59,0,2021-09-25 08:27:40+00:00,1
4412,6904,Directed,10684,retweeted,Neutral,No,Android,30,0,2021-09-25 06:36:08+00:00,1
5935,6904,Directed,10685,retweeted,Neutral,Yes,iphone,199,0,2021-09-25 06:12:05+00:00,1
9198,6904,Directed,10686,retweeted,Neutral,Yes,Android,199,0,2021-09-25 05:35:16+00:00,1
7816,6904,Directed,10687,retweeted,Neutral,Yes,Android,199,0,2021-09-25 05:34:06+00:00,1
570,6904,Directed,10688,retweeted,Neutral,No,Android,30,0,2021-09-25 05:28:52+00:00,1
6895,6904,Directed,10689,retweeted,Neutral,Yes,Android,199,0,2021-09-25 05:17:31+00:00,1
11896,6904,Directed,10690,retweeted,Neutral,Yes,Android,199,0,2021-09-25 05:17:18+00:00,1
7257,6904,Directed,10691,retweeted,Neutral,Yes,Android,199,0,2021-09-25 05:00:07+00:00,1
4845,4415,Directed,10692,retweeted,Neutral,Yes,iphone,17,0,2021-09-25 04:32:53+00:00,1
1148,915,Directed,10693,retweeted,Positive,Yes,Android,59,0,2021-09-25 04:14:26+00:00,1
5674,0,Directed,10694,Tweet,Neutral,No,Web-App,0,12,2021-09-25 04:12:43+00:00,1
836,570,Directed,10695,retweeted,Neutral,Yes,Android,2,0,2021-09-25 04:08:07+00:00,1
4083,915,Directed,10696,retweeted,Positive,Yes,Android,59,0,2021-09-25 04:01:04+00:00,1
1394,6904,Directed,10697,retweeted,Neutral,Yes,Android,199,0,2021-09-25 03:55:29+00:00,1
10124,5674,Directed,10698,retweeted,Neutral,No,Web-App,2,0,2021-09-25 03:44:25+00:00,1
2709,915,Directed,10699,retweeted,Positive,Yes,Android,59,0,2021-09-25 03:30:57+00:00,1
5674,0,Directed,10700,Tweet,Neutral,No,Web-App,2,3,2021-09-25 03:23:00+00:00,1
2709,6904,Directed,10701,retweeted,Neutral,Yes,Android,13,0,2021-09-25 03:17:57+00:00,1
3015,6904,Directed,10702,retweeted,Neutral,Yes,Android,199,0,2021-09-25 03:16:32+00:00,1
4501,6904,Directed,10703,retweeted,Neutral,Yes,Android,199,0,2021-09-25 03:12:21+00:00,1
1160,6904,Directed,10704,retweeted,Neutral,Yes,Android,199,0,2021-09-25 03:09:54+00:00,1
2709,6904,Directed,10705,retweeted,Neutral,No,Android,30,0,2021-09-25 03:09:07+00:00,1
2709,6904,Directed,10706,retweeted,Neutral,Yes,Android,199,0,2021-09-25 03:07:37+00:00,1
12135,6904,Directed,10707,retweeted,Neutral,Yes,Android,199,0,2021-09-25 02:45:27+00:00,1
570,0,Directed,10708,Tweet,Neutral,Yes,Android,2,7,2021-09-25 02:36:55+00:00,1
12047,915,Directed,10709,retweeted,Positive,Yes,iphone,59,0,2021-09-25 02:34:58+00:00,1
8437,7782,Directed,10710,retweeted,Negative,Yes,iphone,92,0,2021-09-25 02:22:13+00:00,1
8267,6904,Directed,10711,quoted,Neutral,Yes,Android,1,2,2021-09-25 02:10:43+00:00,1
2461,915,Directed,10712,retweeted,Positive,Yes,Android,59,0,2021-09-25 02:02:10+00:00,1
4514,10948,Directed,10713,retweeted,Neutral,Yes,Android,9,0,2021-09-25 01:58:35+00:00,1
7083,915,Directed,10714,retweeted,Positive,Yes,Web-App,59,0,2021-09-25 01:57:47+00:00,1
8328,6904,Directed,10715,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:48:59+00:00,1
8379,4415,Directed,10716,retweeted,Neutral,Yes,iphone,17,0,2021-09-25 01:45:09+00:00,1
10656,6904,Directed,10717,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:43:56+00:00,1
6318,6904,Directed,10718,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:38:21+00:00,1
6855,6904,Directed,10719,retweeted,Neutral,Yes,Android,13,0,2021-09-25 01:30:09+00:00,1
6855,6694,Directed,10720,retweeted,Negative,Yes,Android,47,0,2021-09-25 01:28:47+00:00,1
5358,9157,Directed,10721,replied_to,Positive,No,Web-App,0,1,2021-09-25 01:28:07+00:00,1
6855,6904,Directed,10722,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:26:56+00:00,1
4755,4415,Directed,10723,retweeted,Neutral,Yes,Web-App,17,0,2021-09-25 01:14:44+00:00,1
4641,6904,Directed,10724,retweeted,Neutral,Yes,Web-App,199,0,2021-09-25 01:12:28+00:00,1
10707,6904,Directed,10725,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:10:55+00:00,1
270,6904,Directed,10726,retweeted,Neutral,Yes,Android,199,0,2021-09-25 01:08:03+00:00,1
7233,6904,Directed,10727,retweeted,Neutral,Yes,Android,199,0,2021-09-25 00:58:26+00:00,1
219,6904,Directed,10728,retweeted,Neutral,Yes,Android,199,0,2021-09-25 00:49:47+00:00,1
8135,6904,Directed,10729,retweeted,Neutral,Yes,Web-App,199,0,2021-09-25 00:48:54+00:00,1
6995,4415,Directed,10730,retweeted,Neutral,Yes,Android,17,0,2021-09-25 00:47:57+00:00,1
5739,915,Directed,10731,retweeted,Positive,Yes,Android,59,0,2021-09-25 00:42:34+00:00,1
5432,6904,Directed,10732,retweeted,Neutral,Yes,iphone,199,0,2021-09-25 00:41:40+00:00,1
7978,4415,Directed,10733,retweeted,Neutral,Yes,iphone,17,0,2021-09-25 00:34:42+00:00,1
4415,0,Directed,10734,Tweet,Neutral,Yes,iphone,17,39,2021-09-25 00:32:38+00:00,1
9349,4873,Directed,10735,retweeted,Neutral,Yes,Android,22,0,2021-09-25 00:30:58+00:00,1
1602,6904,Directed,10736,retweeted,Neutral,Yes,Android,199,0,2021-09-25 00:25:21+00:00,1
7483,6904,Directed,10737,retweeted,Neutral,Yes,Web-App,199,0,2021-09-25 00:13:49+00:00,1
3253,6904,Directed,10738,retweeted,Neutral,Yes,Android,199,0,2021-09-25 00:10:37+00:00,1
12113,915,Directed,10739,retweeted,Positive,Yes,Web-App,59,0,2021-09-25 00:03:31+00:00,1
8894,915,Directed,10740,quoted,Positive,Yes,Web-App,0,2,2021-09-25 00:03:30+00:00,1
6661,6904,Directed,10741,retweeted,Neutral,Yes,iphone,199,0,2021-09-25 00:00:51+00:00,1
8860,10948,Directed,10742,retweeted,Neutral,Yes,Other,9,0,2021-09-24 23:59:32+00:00,1
6969,915,Directed,10743,retweeted,Positive,Yes,Web-App,59,0,2021-09-24 23:44:09+00:00,1
11837,8637,Directed,10744,retweeted,Neutral,Yes,Android,15,0,2021-09-24 23:43:42+00:00,1
337,915,Directed,10745,retweeted,Positive,Yes,iphone,59,0,2021-09-24 23:42:54+00:00,1
11785,4873,Directed,10746,retweeted,Neutral,Yes,Web-App,22,0,2021-09-24 23:41:44+00:00,1
10821,915,Directed,10747,retweeted,Positive,Yes,Android,59,0,2021-09-24 23:34:23+00:00,1
8853,915,Directed,10748,retweeted,Positive,Yes,Web-App,59,0,2021-09-24 23:33:33+00:00,1
8878,2919,Directed,10749,retweeted,Neutral,Yes,Android,21,0,2021-09-24 23:31:52+00:00,1
3171,6904,Directed,10750,retweeted,Neutral,Yes,Android,199,0,2021-09-24 23:29:10+00:00,1
3971,915,Directed,10751,retweeted,Positive,Yes,Android,59,0,2021-09-24 23:27:23+00:00,1
10434,6904,Directed,10752,retweeted,Neutral,Yes,Android,199,0,2021-09-24 23:15:49+00:00,1
10325,0,Directed,10753,Tweet,Neutral,No,iphone,1,6,2021-09-24 23:10:11+00:00,1
659,6904,Directed,10754,retweeted,Neutral,Yes,Android,199,0,2021-09-24 22:43:38+00:00,1
6275,6904,Directed,10755,retweeted,Neutral,Yes,Android,199,0,2021-09-24 22:42:18+00:00,1
10021,716,Directed,10756,retweeted,Neutral,Yes,Web-App,1,0,2021-09-24 22:41:56+00:00,1
10791,6904,Directed,10757,retweeted,Neutral,Yes,Android,13,0,2021-09-24 22:39:52+00:00,1
3916,6694,Directed,10758,retweeted,Negative,Yes,Web-App,47,0,2021-09-24 22:35:32+00:00,1
8553,4873,Directed,10759,retweeted,Neutral,Yes,Web-App,22,0,2021-09-24 22:32:41+00:00,1
266,6904,Directed,10760,retweeted,Neutral,Yes,Android,199,0,2021-09-24 22:30:37+00:00,1
266,8637,Directed,10761,retweeted,Neutral,Yes,Android,15,0,2021-09-24 22:29:50+00:00,1
