Id,Label,unnamed: 0,user_id,user_language,user_country,verified,followers_count,profile_image,splitter_z_value,stat_inf_class,modularity_class,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,Clustering Coefficient,pageranks,clustering,eigencentrality,KatzCentrality
6882,namenkusein,6882,2329653295,Spanish,Undefined_(Spanish),False,160,2329653295.png,0,841,543,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263646,0.275764,0,0,0,0,0,0.000313,0,0.000018,0,0,0
6883,manddsTV,6883,2331177040,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,38736,2331177040.png,0,58,34,1,0.000074,0.000074,0.000074,1,0,1,2,0,2,3948,0.000154,0,0,0,0,0,0,0,0.000005,0,0,0.000019,0,0.000224,0
6884,1natsemth,6884,2331290267,Portuguese,Brazil,False,269,2331290267.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6885,Anandstweets,6885,233149098,English,Netherlands,False,3430,233149098.png,0,147,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.278949,0.292534,0,0,0,0,0,0.000434,0,0.000018,0,0,0
6886,arthurmota14,6886,2331660358,Portuguese,Brazil,False,598,2331660358.png,0,856,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.274198,0.285813,0,0,0,0,0,0.000438,0,0.000018,0,0,0
6887,mooseyells,6887,2332666717,English,Canada,False,97,2332666717.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6888,_kahcrf_,6888,2334071892,Portuguese,Brazil,False,6092,2334071892.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6889,gutons,6889,2334262754,Portuguese,Brazil,False,133,2334262754.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6890,ThenSheAppears,6890,23358185,English,United Kingdom,False,5193,23358185.png,0,16,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.275449,0.287168,0,0,0,0,0,0.000417,0,0.000018,0,0,0
6891,mahideia,6891,233912175,Portuguese,Undefined_(Portuguese),False,4516,233912175.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6892,_Mula_Manca_,6892,2339394200,Portuguese,Brazil,False,15,2339394200.png,0,8,34,0,0,0,0,0,2,2,0,2,2,0,0,7,0.280081,0.294518,0,0,0,0,0,0.000795,1,0.000018,0.5,0,0
6893,lebargy_,6893,2339404550,Portuguese,Undefined_(Portuguese),False,264,2339404550.png,0,216,227,0,0,0,0,0,1,1,0,1,1,0,0,7,0.289916,0.303135,0,0,0,0,0,0.000579,0,0.000018,0,0,0
6894,Suspended_User,6894,2341261424,Portuguese,Undefined_(Portuguese),Suspended_User,Suspended_User,default_profile_bigger.png,0,728,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
6895,adryjzz,6895,23413301,Spanish,Argentina,False,597,23413301.png,0,254,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000033,0,0.000018,0,0,0
6896,tori_cardoso,6896,234152117,Portuguese,Brazil,False,260,234152117.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6897,Svelkniu,6897,234169581,English,Spain,False,393,234169581.png,0,277,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.274198,0.287117,0,0,0,0,0,0.000362,0,0.000018,0,0,0
6898,ebcoan,6898,2342542814,Portuguese,Brazil,False,409,2342542814.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6899,kim_rutherford,6899,23425713,English,New Zealand,False,687,23425713.png,0,61,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280509,0,0,0,0,0,0.000105,0,0.000018,0,0,0
6900,brguedes7,6900,2342838085,Portuguese,Brazil,False,226,2342838085.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6901,Andregaia_,6901,2343756993,Portuguese,Brazil,False,775,2343756993.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6902,mariamircarv,6902,234451728,Portuguese,Brazil,False,28,234451728.png,0,128,23,1,0.000074,0.000074,0.000074,1,0,1,1,0,1,4486,0.000175,0,0,0,0,0,0,0,0.000121,0,0,0.000018,0,0.000224,0
6903,facokelvin,6903,2344541043,Portuguese,Brazil,False,1029,2344541043.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6904,wiulc,6904,234460401,Portuguese,Brazil,False,1496,234460401.png,0,285,491,0,0,0,0,0,2,2,0,2,2,0,0,8,0.238119,0.2491,0,0,0,0,0,0.002982,0,0.000018,0,0,0
6905,cianobactery,6905,2345283105,Portuguese,Brazil,False,4656,2345283105.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6906,rhllortruegod,6906,2345507682,Portuguese,Brazil,False,1541,2345507682.png,0,383,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.297597,0.313729,0,0,0,0,0,0.002123,0,0.000018,0,0,0
6907,jimcostalima,6907,234587983,Portuguese,Brazil,False,271,234587983.png,0,30,23,0,0,0,0,0,2,2,0,2,2,0,0,6,0.35791,0.387681,0,0,0,0,0,0.014565,1,0.000018,0.5,0,0
6908,TrueLIF8,6908,2345961296,English,Undefined_(English),False,271,2345961296.png,0,269,469,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270437,0.281803,0,0,0,0,0,0.000449,0,0.000018,0,0,0
6909,leonativa,6909,2346114942,Portuguese,Undefined_(Portuguese),False,99,2346114942.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6910,andressablasi,6910,234635828,English,Brazil,False,56,234635828.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6911,Gomez159Rafa,6911,2347699486,Portuguese,Undefined_(Portuguese),False,860,2347699486.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6912,wlrwesley,6912,234823844,Portuguese,Undefined_(Portuguese),False,592,234823844.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6913,Lexuam_Zaled,6913,2349051600,Portuguese,Undefined_(Portuguese),False,291,2349051600.png,0,112,60,0,0,0,0,0,1,1,0,1,1,0,0,7,0.277427,0.290395,0,0,0,0,0,0.000443,0,0.000018,0,0,0
6914,lucasdrnls,6914,234944231,Portuguese,United States,False,1381,234944231.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6915,RetractionWatch,6915,234947344,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,85386,234947344.png,0,242,469,1,0.000074,0.836771,0.160209,1,0,1,1,0,1,9189,0.000358,0,0,0,0,0,0,0,0.000251,0,0,0.00002,0,0.000241,0
6916,Sarahro16,6916,2349993748,Portuguese,Brazil,False,549,2349993748.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6917,MeninaJasmim,6917,235116492,Portuguese,Undefined_(Portuguese),False,990,235116492.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6918,redmistoquente,6918,2351672561,Portuguese,Undefined_(Portuguese),False,1802,2351672561.png,0,211,34,0,0,0,0,0,4,4,0,4,4,0,0,6,0.360448,0.391132,0,0,0,0,0,0.018074,0.166667,0.000018,0.166667,0,0
6919,SaoPiaui,6919,235195105,Portuguese,Undefined_(Portuguese),False,2600,235195105.png,0,30,523,0,0,0,0,0,2,2,0,2,2,0,0,6,0.368843,0.395462,0,0,0,0,0,0.0165,1,0.000018,1,0,0
6920,BlogMed,6920,23524034,Portuguese,Brazil,False,654,23524034.png,0,257,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270361,0.281837,0,0,0,0,0,0.000679,0,0.000018,0,0,0
6921,lisamilerio,6921,235319104,Portuguese,Brazil,False,247,235319104.png,0,796,469,0,0,0,0,0,5,5,0,13,13,0,0,6,0.371396,0.399603,0,0,0,0,0,0.018831,0.7,0.000018,0.65,0,0
6922,Charlesaslink,6922,2356771154,English,Undefined_(English),False,26,2356771154.png,0,267,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.264513,0.276799,0,0,0,0,0,0.000276,0,0.000018,0,0,0
6923,Enzomsc,6923,2357212908,Portuguese,Brazil,False,454,2357212908.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6924,afamosadani,6924,2358072368,Portuguese,Brazil,False,289,2358072368.png,0,216,227,0,0,0,0,0,1,1,0,1,1,0,0,7,0.289916,0.303135,0,0,0,0,0,0.000579,0,0.000018,0,0,0
6925,mysaddestiny,6925,2358458569,Portuguese,Kiribati,False,502,2358458569.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6926,jorgedesignerbr,6926,23585798,English,Brazil,False,9758,23585798.png,0,303,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.279838,0.293742,0,0,0,0,0,0.000462,0,0.000018,0,0,0
6927,davincisunset,6927,2358951093,Portuguese,Undefined_(Portuguese),False,529,2358951093.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6928,iidavolta,6928,2359156511,German,Brazil,False,275,2359156511.png,0,182,523,0,0,0,0,0,2,2,0,2,2,0,0,7,0.287671,0.303749,0,0,0,0,0,0.002136,0,0.000018,0,0,0
6929,twotone,6929,2359881,English,Undefined_(English),False,435,2359881.png,0,223,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.218009,0.225101,0,0,0,0,0,0.000129,0,0.000018,0,0,0
6930,vaosef0derpral4,6930,2362072375,Portuguese,Undefined_(Portuguese),False,364,2362072375.png,0,330,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.291843,0.308139,0,0,0,0,0,0.00083,0,0.000018,0,0,0
6931,BeLL_MoTTa,6931,236397790,Portuguese,Brazil,False,1431,236397790.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6932,DMVecinal,6932,2364412488,Spanish,Chile,False,4745,2364412488.png,0,841,543,0,0,0,0,0,1,1,0,1,1,0,0,7,0.263646,0.275764,0,0,0,0,0,0.000313,0,0.000018,0,0,0
6933,kenan_quel,6933,2365469691,Portuguese,Undefined_(Portuguese),False,128,2365469691.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6934,Tooboringhere,6934,236580539,Portuguese,Brazil,False,4432,236580539.png,0,11,469,0,0,0,0,0,16,16,0,17,17,0,0,6,0.385566,0.41858,0,0,0,0,0,0.018738,0.233333,0.000018,0.154167,0,0
6935,Quiir0_,6935,2367241646,English,Undefined_(English),False,162,2367241646.png,0,154,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.221306,0.228395,0,0,0,0,0,0.000352,0,0.000018,0,0,0
6936,HernaniFMO,6936,2367314384,Portuguese,Brazil,False,2082,2367314384.png,0,318,438,0,0,0,0,0,3,3,0,3,3,0,0,7,0.2881,0.30405,0,0,0,0,0,0.001083,0,0.000018,0,0,0
6937,AC_nycteris,6937,2367981100,Portuguese,Brazil,False,3271,2367981100.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6938,PorraSink,6938,2368274087,Portuguese,Undefined_(Portuguese),False,1661,2368274087.png,0,30,469,0,0,0,0,0,1,1,0,2,2,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6939,eduardaaguiarb,6939,236846389,Portuguese,Undefined_(Portuguese),False,381,236846389.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6940,Umsalesrosa,6940,236887034,Portuguese,Undefined_(Portuguese),False,455,236887034.png,0,217,457,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270134,0.281268,0,0,0,0,0,0.000227,0,0.000018,0,0,0
6941,DavidFHuerta,6941,2368922077,English,United Kingdom,False,3475,2368922077.png,0,154,24,0,0,0,0,0,4,4,0,4,4,0,0,7,0.278627,0.293121,0,0,0,0,0,0.001966,0.333333,0.000018,0.166667,0,0
6942,Leo_Tusi,6942,2369475996,Portuguese,Brazil,False,93,2369475996.png,0,319,23,0,0,0,0,0,6,6,0,8,8,0,0,7,0.302064,0.321872,0,0,0,0,0,0.004789,0.066667,0.000018,0.033333,0,0
6943,filhadereis,6943,23704785,English,Brazil,False,420,23704785.png,0,177,253,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000503,0,0.000018,0,0,0
6944,Hudsonrpd,6944,237078766,Portuguese,Undefined_(Portuguese),False,540,237078766.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6945,transviando,6945,2370955321,Portuguese,Undefined_(Portuguese),False,4075,2370955321.png,0,239,34,0,0,0,0,0,1,1,0,1,1,0,0,8,0.243878,0.255259,0,0,0,0,0,0.000439,0,0.000018,0,0,0
6946,Elidiomar_,6946,2371221277,Portuguese,Brazil,False,565,2371221277.png,0,298,60,5,0.000371,0.836697,0.258491,5,2,7,6,3,9,39130,0.001526,7,0.300249,0.318199,965.822329,0,0,0,0.002948,0.003023,0.52381,0.000196,0.380952,0.025046,0
6947,oLightw,6947,2372277615,Portuguese,Brazil,False,938,2372277615.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6948,otavio8tavo,6948,2372691770,Portuguese,Undefined_(Portuguese),False,65,2372691770.png,0,856,60,0,0,0,0,0,2,2,0,2,2,0,0,7,0.318812,0.338556,0,0,0,0,0,0.000543,0,0.000018,0,0,0
6949,alolancarol,6949,2372703258,Portuguese,Undefined_(Portuguese),False,95,2372703258.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6950,thyagoada,6950,237279123,Portuguese,Undefined_(Portuguese),False,879,237279123.png,0,200,227,0,0,0,0,0,1,1,0,1,1,0,0,7,0.287671,0.300116,0,0,0,0,0,0.000725,0,0.000018,0,0,0
6951,whoanelstar,6951,2372959892,Portuguese,Undefined_(Portuguese),False,403,2372959892.png,0,214,60,0,0,0,0,0,4,4,0,4,4,0,0,6,0.359643,0.390614,0,0,0,0,0,0.015783,0.666667,0.000018,0.583333,0,0
6952,maya2493,6952,2373079202,English,Undefined_(English),False,163,2373079202.png,0,320,24,0,0,0,0,0,1,1,0,1,1,0,0,7,0.278226,0.291223,0,0,0,0,0,0.000815,0,0.000018,0,0,0
6953,SirPatatin,6953,237448756,Portuguese,Brazil,False,88,237448756.png,0,213,24,0,0,0,0,0,3,3,0,3,3,0,0,7,0.325253,0.346976,0,0,0,0,0,0.001765,0.666667,0.000018,0.333333,0,0
6954,_catmom,6954,2374570197,English,Brazil,False,1486,2374570197.png,0,61,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.269606,0.280509,0,0,0,0,0,0.000105,0,0.000018,0,0,0
6955,cgjaquix,6955,2374726616,English,Brazil,False,159,2374726616.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6956,AgerGastn,6956,2375877338,Spanish,Undefined_(Spanish),False,233,2375877338.png,0,254,24,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000033,0,0.000018,0,0,0
6957,Markus_MacD,6957,2375952588,English,Germany,False,455,2375952588.png,0,267,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.264513,0.276799,0,0,0,0,0,0.000276,0,0.000018,0,0,0
6958,its_er0s,6958,2375974750,English,Brazil,False,403,2375974750.png,0,375,24,0,0,0,0,0,3,3,0,3,3,0,0,7,0.285799,0.299426,0,0,0,0,0,0.000887,0.333333,0.000018,0.166667,0,0
6959,prettyinsick,6959,237680177,Portuguese,Undefined_(Portuguese),False,673,237680177.png,0,303,28,0,0,0,0,0,3,3,0,3,3,0,0,7,0.290177,0.308397,0,0,0,0,0,0.00375,0,0.000018,0,0,0
6960,trindadtobago,6960,2376808913,English,Undefined_(English),False,225,2376808913.png,0,236,28,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000321,0,0.000018,0,0,0
6961,Suspended_User,6961,2377589319,English,Undefined_(English),Suspended_User,Suspended_User,default_profile_bigger.png,0,110,438,0,0,0,0,0,1,1,0,1,1,0,0,7,0.270059,0.281182,0,0,0,0,0,0.000229,0,0.000018,0,0,0
6962,Suspended_User,6962,2377709142,English,Undefined_(English),Suspended_User,Suspended_User,default_profile_bigger.png,0,213,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.286222,0.301454,0,0,0,0,0,0.001323,0,0.000018,0,0,0
6963,TheMugbearer,6963,2378206771,English,Undefined_(English),False,575,2378206771.png,0,101,24,0,0,0,0,0,1,1,0,1,1,0,0,8,0.218948,0.225808,0,0,0,0,0,0.000344,0,0.000018,0,0,0
6964,MoabeRED,6964,237870066,Portuguese,Undefined_(Portuguese),False,958,237870066.png,0,30,23,0,0,0,0,0,2,2,0,2,2,0,0,6,0.363568,0.393599,0,0,0,0,0,0.015207,1,0.000018,1,0,0
6965,jovepaleontoleg,6965,2378717100,English,Undefined_(English),False,633,2378717100.png,0,35,523,0,0,0,0,0,6,6,0,6,6,0,0,7,0.303583,0.324477,0,0,0,0,0,0.004422,0.4,0.000018,0.233333,0,0
6966,RacieBeep,6966,2379517578,Portuguese,Undefined_(Portuguese),False,7333,2379517578.png,0,489,24,0,0,0,0,0,1,1,0,1,1,0,0,7,0.276553,0.289032,0,0,0,0,0,0.000242,0,0.000018,0,0,0
6967,anaelisch,6967,2379713119,Portuguese,Undefined_(Portuguese),False,54,2379713119.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6968,Masterxtp1,6968,237984934,Portuguese,Undefined_(Portuguese),False,128,237984934.png,0,305,60,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.00002,0,0.000018,0,0,0
6969,chr1stoph3r_,6969,2380089196,Portuguese,Brazil,False,379,2380089196.png,0,224,523,0,0,0,0,0,1,1,0,1,1,0,0,8,0.234637,0.244354,0,0,0,0,0,0.00005,0,0.000018,0,0,0
6970,danlaralemida,6970,2380731968,Portuguese,Undefined_(Portuguese),False,187,2380731968.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6971,Wilma_SC,6971,2380971043,Portuguese,Undefined_(Portuguese),False,104,2380971043.png,0,841,543,0,0,0,0,0,2,2,0,2,2,0,0,7,0.264151,0.277144,0,0,0,0,0,0.000369,0,0.000018,0,0,0
6972,profe_ge,6972,23815119,Portuguese,Brazil,False,110,23815119.png,0,30,469,0,0,0,0,0,1,1,0,2,2,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6973,isabellamatas,6973,238187692,Portuguese,Brazil,False,120,238187692.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6974,cmkosemen,6974,2382159110,English,Undefined_(English),False,11155,2382159110.png,0,329,523,12,0.00089,0.837216,0.259773,12,0,12,13,0,13,77743,0.003032,0,0,0,0,0,0,0,0.00283,0,0.121212,0.000394,0.075758,0.028157,0
6975,e___rd,6975,238243262,Portuguese,Brazil,False,98,238243262.png,0,856,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.274198,0.285813,0,0,0,0,0,0.000438,0,0.000018,0,0,0
6976,DantonGravina,6976,23842725,English,Brazil,False,951,23842725.png,0,521,28,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000414,0,0.000018,0,0,0
6977,Brontops_,6977,2385234331,English,Undefined_(English),False,263,2385234331.png,0,383,523,0,0,0,0,0,2,2,0,3,3,0,0,7,0.299907,0.317093,0,0,0,0,0,0.003311,1,0.000018,1,0,0
6978,notrya147,6978,2385614756,Portuguese,Undefined_(Portuguese),False,97,2385614756.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6979,_emofada,6979,2385790430,Portuguese,Undefined_(Portuguese),False,139,2385790430.png,0,30,34,0,0,0,0,0,2,2,0,2,2,0,0,6,0.359643,0.389493,0,0,0,0,0,0.014816,0,0.000018,0,0,0
6980,davisemDmano,6980,2385997454,Portuguese,Brazil,False,273,2385997454.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6981,borgescalil,6981,238776576,English,Brazil,False,246,238776576.png,0,521,28,0,0,0,0,0,2,2,0,2,2,0,0,7,0.272958,0.286099,0,0,0,0,0,0.001602,0,0.000018,0,0,0
6982,MarretaX1,6982,2389279250,Portuguese,Brazil,False,215,2389279250.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6983,Suspended_User,6983,2389315512,Portuguese,Brazil,Suspended_User,Suspended_User,default_profile_bigger.png,0,1,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.293796,0.309364,0,0,0,0,0,0.000387,0,0.000018,0,0,0
6984,NicholasTrig,6984,2389318928,Portuguese,Brazil,False,303,2389318928.png,0,30,469,4,0.000297,0.000297,0.000297,4,2,6,4,3,7,17300,0.000675,6,0.368843,0.395462,1936.745788,0,0,0,0.00056,0.0165,0.266667,0.000052,0.166667,0.000876,0
6985,marchettogui,6985,2389631077,English,Brazil,False,12,2389631077.png,0,303,28,0,0,0,0,0,1,1,0,1,1,0,0,7,0.279838,0.293742,0,0,0,0,0,0.000462,0,0.000018,0,0,0
6986,BernardoResend6,6986,2389682346,Portuguese,Undefined_(Portuguese),False,79,2389682346.png,0,30,24,0,0,0,0,0,2,2,0,2,2,0,0,6,0.35791,0.387681,0,0,0,0,0,0.014721,1,0.000018,0.5,0,0
6987,c_albertod,6987,2389706300,Portuguese,Brazil,False,56,2389706300.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
6988,hebertuite,6988,2389718822,Portuguese,Undefined_(Portuguese),False,84,2389718822.png,0,729,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
6989,peach_CS,6989,2389868828,Portuguese,Undefined_(Portuguese),False,79,2389868828.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6990,mazzxni,6990,2390040594,Portuguese,Brazil,False,433,2390040594.png,0,856,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.274198,0.285813,0,0,0,0,0,0.000438,0,0.000018,0,0,0
6991,uber6estrelas,6991,2390176938,English,Brazil,False,318,2390176938.png,0,360,28,0,0,0,0,0,3,3,0,3,3,0,0,6,0.358176,0.388371,0,0,0,0,0,0.015415,0.666667,0.000018,0.5,0,0
6992,otebdarck,6992,239056368,Portuguese,Brazil,False,27,239056368.png,0,851,23,0,0,0,0,0,1,1,0,1,1,0,0,7,0.274744,0.285692,0,0,0,0,0,0.000369,0,0.000018,0,0,0
6993,kunloysl,6993,239099073,Portuguese,Undefined_(Portuguese),False,746,239099073.png,0,30,469,0,0,0,0,0,1,1,0,1,1,0,0,6,0.357778,0.387164,0,0,0,0,0,0.014377,0,0.000018,0,0,0
6994,ClaveDeFah,6994,239150662,Portuguese,United States,False,94,239150662.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
6995,indioperipa,6995,239157203,English,Brazil,False,921,239157203.png,0,730,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018,0,0,0
6996,gui_sommadossi,6996,2391737384,English,Brazil,False,341,2391737384.png,0,521,28,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.000414,0,0.000018,0,0,0
6997,hwithme,6997,2391757693,Portuguese,Undefined_(Portuguese),False,72,2391757693.png,0,772,24,0,0,0,0,0,1,1,0,1,1,0,0,2,0.666667,0.75,0,0,0,0,0,0.000073,0,0.000018,0,0,0
6998,jessie_jpeg,6998,2392144856,Portuguese,Brazil,False,121,2392144856.png,0,383,523,0,0,0,0,0,1,1,0,1,1,0,0,7,0.297597,0.313729,0,0,0,0,0,0.002123,0,0.000018,0,0,0
6999,SCMPNews,6999,23922797,Unavailable_Lang_(Restricted),Unavailable_Country_(Restricted),False,973749,23922797.png,0,816,253,1,0.000074,0.836771,0.197181,1,0,1,1,0,1,2759,0.000108,0,0,0,0,0,0,0,0.000036,0,0,0.000038,0,0.000489,0
7000,guliajarcia,7000,2392606108,Portuguese,Undefined_(Portuguese),False,516,2392606108.png,0,182,491,0,0,0,0,0,1,1,0,1,1,0,0,7,0.271044,0.2822,0,0,0,0,0,0.000813,0,0.000018,0,0,0
7001,evonezed,7001,2392776234,Portuguese,Undefined_(Portuguese),False,256,2392776234.png,0,521,28,0,0,0,0,0,4,4,0,4,4,0,0,6,0.358575,0.389148,0,0,0,0,0,0.018933,0.333333,0.000018,0.25,0,0
7002,PedrinhoYugi,7002,2393246880,Portuguese,Brazil,False,67,2393246880.png,0,285,34,0,0,0,0,0,1,1,0,1,1,0,0,10,0.157972,0.161982,0,0,0,0,0,0.002955,0,0.000018,0,0,0
